point_idx,row,col,x,y,z
704,4,64,261.69,425.25,1701.0
705,4,65,262.64,455.25,1821.0
706,4,66,235.57,437.5,1750.0
707,4,67,219.12,438.25,1753.0
708,4,68,209.88,454.75,1819.0
709,4,69,194.61,460.0,1840.0
710,4,70,176.05,457.75,1831.0
711,4,71,146.94,424.5,1698.0
712,4,72,138.0,448.5,1794.0
713,4,73,113.0,419.75,1679.0
714,4,74,102.8,445.5,1782.0
715,4,75,82.83,430.75,1723.0
716,4,76,64.73,420.75,1683.0
717,4,77,48.31,418.75,1675.0
718,4,78,31.88,414.5,1658.0
719,4,79,19.02,494.75,1979.0
720,4,80,0.0,445.5,1782.0
721,4,81,-18.55,482.5,1930.0
722,4,82,-35.09,456.25,1825.0
723,4,83,-55.64,482.25,1929.0
724,4,84,-69.07,449.0,1796.0
725,4,85,-83.02,431.75,1727.0
726,4,86,-106.38,461.0,1844.0
727,4,87,-127.34,473.0,1892.0
728,4,88,-137.53,447.0,1788.0
729,4,89,-142.18,410.75,1643.0
730,4,90,-177.21,460.75,1843.0
731,4,91,-178.43,421.75,1687.0
732,4,92,-208.38,451.5,1806.0
733,4,93,-209.87,419.75,1679.0
734,4,94,-237.59,441.25,1765.0
735,4,95,-278.5,482.75,1931.0
736,4,96,-270.61,439.75,1759.0
737,4,97,-315.15,482.0,1928.0
738,4,98,-316.03,456.5,1826.0
739,4,99,-354.05,484.5,1938.0
740,4,100,-335.57,436.25,1745.0
741,4,101,-362.25,448.5,1794.0
742,4,102,-390.5,461.5,1846.0
743,4,103,-376.62,425.75,1703.0
744,4,104,-367.61,398.25,1593.0
745,4,105,-436.77,454.25,1817.0
746,4,106,-446.25,446.25,1785.0
747,4,107,-478.99,461.25,1845.0
748,4,108,-519.07,482.0,1928.0
749,4,109,-527.85,473.25,1893.0
750,4,110,-532.5,461.5,1846.0
751,4,111,-580.95,487.25,1949.0
752,4,112,-574.76,467.0,1868.0
753,4,113,-587.33,462.75,1851.0
754,4,114,-620.5,474.5,1898.0
755,4,115,-647.83,481.25,1925.0
756,4,116,-679.15,490.5,1962.0
757,4,117,-678.45,476.75,1907.0
758,4,118,-707.01,483.75,1935.0
759,4,119,-686.25,457.5,1830.0
760,4,120,-723.46,470.25,1881.0
761,4,121,-740.75,469.75,1879.0
762,4,122,-812.94,503.25,2013.0
763,4,123,-820.3,496.0,1984.0
764,4,124,-779.3,460.5,1842.0
765,4,125,-847.64,489.75,1959.0
766,4,126,-841.71,475.75,1903.0
767,4,127,-914.24,505.75,2023.0
768,4,128,-848.3,459.5,1838.0
769,4,129,-889.53,472.0,1888.0
770,4,130,-952.88,495.5,1982.0
771,4,131,-996.95,508.25,2033.0
772,4,132,-983.5,491.75,1967.0
773,4,133,-1018.72,499.75,1999.0
774,4,134,-961.61,463.0,1852.0
775,4,135,-1039.18,491.25,1965.0
776,4,136,-1053.23,489.0,1956.0
777,4,137,-1063.26,485.0,1940.0
778,4,138,-1066.3,478.0,1912.0
779,4,139,-1085.25,478.25,1913.0
780,4,140,-1152.11,499.25,1997.0
781,4,141,-1134.95,483.75,1935.0
782,4,142,-1189.32,498.75,1995.0
783,4,143,-1152.77,475.75,1903.0
784,4,144,-1193.23,484.75,1939.0
785,4,145,-1235.0,494.0,1976.0
786,4,146,-1189.9,468.75,1875.0
787,4,147,-1292.32,501.5,2006.0
788,4,148,-1206.34,461.25,1845.0
789,4,149,-1290.43,486.25,1945.0
790,4,150,-1303.75,484.25,1937.0
791,4,151,-1379.03,505.0,2020.0
792,4,152,-1266.23,457.25,1829.0
793,4,153,-1265.56,450.75,1803.0
794,4,154,-1388.21,487.75,1951.0
795,4,155,-1350.0,468.0,1872.0
796,4,156,-1452.76,497.0,1988.0
797,4,157,-1365.26,461.0,1844.0
798,4,158,-1408.5,469.5,1878.0
799,4,159,-1546.57,509.0,2036.0
800,5,0,1442.3,450.72,1875.0
801,5,1,1324.76,419.23,1744.0
802,5,2,1396.5,447.59,1862.0
803,5,3,1383.03,449.03,1868.0
804,5,4,1305.15,429.32,1786.0
805,5,5,1360.81,453.6,1887.0
806,5,6,6.0,5.0,65300.0
807,5,7,7.0,5.0,65300.0
808,5,8,1344.46,466.82,1942.0
809,5,9,1271.85,447.83,1863.0
810,5,10,1218.94,435.33,1811.0
811,5,11,1297.73,470.19,1956.0
812,5,12,1263.88,464.66,1933.0
813,5,13,1198.26,447.11,1860.0
814,5,14,1202.59,455.52,1895.0
815,5,15,1105.0,425.0,1768.0
816,5,16,1132.92,442.54,1841.0
817,5,17,1170.95,464.66,1933.0
818,5,18,1074.26,433.17,1802.0
819,5,19,1138.47,466.58,1941.0
820,5,20,1038.46,432.69,1800.0
821,5,21,1029.09,436.05,1814.0
822,5,22,1049.57,452.4,1882.0
823,5,23,1061.62,465.62,1937.0
824,5,24,977.84,436.53,1816.0
825,5,25,1013.79,460.81,1917.0
826,5,26,1008.34,466.82,1942.0
827,5,27,987.63,465.86,1938.0
828,5,28,970.5,466.58,1941.0
829,5,29,904.75,443.5,1845.0
830,5,30,882.69,441.34,1836.0
831,5,31,881.05,449.51,1870.0
832,5,32,852.46,443.99,1847.0
833,5,33,848.71,451.44,1878.0
834,5,34,827.55,449.75,1871.0
835,5,35,817.35,454.08,1889.0
836,5,36,839.8,477.16,1985.0
837,5,37,774.41,450.24,1873.0
838,5,38,747.92,445.19,1852.0
839,5,39,757.31,461.77,1921.0
840,5,40,743.46,464.66,1933.0
841,5,41,708.37,454.08,1889.0
842,5,42,664.26,437.01,1818.0
843,5,43,614.41,415.14,1727.0
844,5,44,627.92,436.05,1814.0
845,5,45,606.77,433.41,1803.0
846,5,46,535.5,393.75,1638.0
847,5,47,515.94,390.86,1626.0
848,5,48,498.15,389.18,1619.0
849,5,49,530.27,427.64,1779.0
850,5,50,521.25,434.37,1807.0
851,5,51,484.07,417.3,1736.0
852,5,52,469.0,418.75,1742.0
853,5,53,422.13,390.86,1626.0
854,5,54,451.0,433.65,1804.0
855,5,55,417.06,417.06,1735.0
856,5,56,386.53,402.64,1675.0
857,5,57,370.87,403.12,1677.0
858,5,58,386.26,438.94,1826.0
859,5,59,351.75,418.75,1742.0
860,5,60,351.34,439.18,1827.0
861,5,61,319.89,420.91,1751.0
862,5,62,294.4,408.89,1701.0
863,5,63,292.59,430.28,1790.0
864,5,64,270.3,422.35,1757.0
865,5,65,239.71,399.51,1662.0
866,5,66,254.42,454.32,1890.0
867,5,67,225.25,433.17,1802.0
868,5,68,202.61,422.11,1756.0
869,5,69,178.75,406.25,1690.0
870,5,70,161.82,404.56,1683.0
871,5,71,147.89,410.81,1709.0
872,5,72,138.46,432.69,1800.0
873,5,73,123.3,440.38,1832.0
874,5,74,108.75,453.12,1885.0
875,5,75,85.48,427.4,1778.0
876,5,76,70.34,439.66,1829.0
877,5,77,52.99,441.58,1837.0
878,5,78,32.76,409.61,1704.0
879,5,79,16.84,421.15,1752.0
880,5,80,0.0,435.81,1813.0
881,5,81,-17.18,429.56,1787.0
882,5,82,-33.76,422.11,1756.0
883,5,83,-52.58,438.22,1823.0
884,5,84,-63.11,394.47,1641.0
885,5,85,-94.32,471.63,1962.0
886,5,86,-108.57,452.4,1882.0
887,5,87,-113.14,404.08,1681.0
888,5,88,-135.07,422.11,1756.0
889,5,89,-155.85,432.93,1801.0
890,5,90,-179.9,449.75,1871.0
891,5,91,-198.21,450.48,1874.0
892,5,92,-208.26,433.89,1805.0
893,5,93,-220.0,423.07,1760.0
894,5,94,-236.11,421.63,1754.0
895,5,95,-254.42,424.03,1764.0
896,5,96,-252.0,393.75,1638.0
897,5,97,-289.98,426.44,1774.0
898,5,98,-293.19,407.21,1694.0
899,5,99,-343.82,452.4,1882.0
900,5,100,-335.57,419.47,1745.0
901,5,101,-385.67,459.13,1910.0
902,5,102,-391.98,445.43,1853.0
903,5,103,-371.53,403.84,1680.0
904,5,104,-410.53,427.64,1779.0
905,5,105,-430.76,430.76,1792.0
906,5,106,-431.0,414.42,1724.0
907,5,107,-454.58,420.91,1751.0
908,5,108,-518.8,463.22,1927.0
909,5,109,-532.87,459.37,1911.0
910,5,110,-558.17,465.14,1935.0
911,5,111,-560.68,452.16,1881.0
912,5,112,-587.69,459.13,1910.0
913,5,113,-611.45,463.22,1927.0
914,5,114,-601.53,442.3,1840.0
915,5,115,-658.26,470.19,1956.0
916,5,116,-637.26,442.54,1841.0
917,5,117,-690.9,466.82,1942.0
918,5,118,-671.57,441.82,1838.0
919,5,119,-707.25,453.36,1886.0
920,5,120,-745.0,465.62,1937.0
921,5,121,-761.25,464.18,1931.0
922,5,122,-774.98,461.29,1919.0
923,5,123,-797.15,463.46,1928.0
924,5,124,-845.73,480.52,1999.0
925,5,125,-824.27,457.93,1905.0
926,5,126,-843.03,458.17,1906.0
927,5,127,-901.13,479.32,1994.0
928,5,128,-874.15,455.28,1894.0
929,5,129,-955.97,487.74,2029.0
930,5,130,-963.46,481.73,2004.0
931,5,131,-901.32,441.82,1838.0
932,5,132,-973.0,467.78,1946.0
933,5,133,-1019.23,480.76,2000.0
934,5,134,-965.25,446.87,1859.0
935,5,135,-1038.12,471.87,1963.0
936,5,136,-1041.38,464.9,1934.0
937,5,137,-1046.27,458.89,1909.0
938,5,138,-1071.88,462.01,1922.0
939,5,139,-1084.12,459.37,1911.0
940,5,140,-1119.23,466.34,1940.0
941,5,141,-1129.67,462.98,1926.0
942,5,142,-1195.88,482.21,2006.0
943,5,143,-1155.2,458.41,1907.0
944,5,144,-1243.07,485.57,2020.0
945,5,145,-1208.12,464.66,1933.0
946,5,146,-1260.34,477.4,1986.0
947,5,147,-1196.33,446.39,1857.0
948,5,148,-1292.65,475.24,1977.0
949,5,149,-1293.08,468.5,1949.0
950,5,150,-1177.88,420.67,1750.0
951,5,151,-1310.76,461.53,1920.0
952,5,152,-1282.15,445.19,1852.0
953,5,153,-1355.41,464.18,1931.0
954,5,154,-1421.65,480.28,1998.0
955,5,155,155.0,5.0,65300.0
956,5,156,-1433.03,471.39,1961.0
957,5,157,-1233.48,400.48,1666.0
958,5,158,-1437.0,460.57,1916.0
959,5,159,-1421.24,449.75,1871.0
960,6,0,1418.46,425.53,1844.0
961,6,1,1432.63,435.23,1886.0
962,6,2,1272.0,391.38,1696.0
963,6,3,1249.76,389.53,1688.0
964,6,4,1276.65,403.15,1747.0
965,6,5,1311.05,419.53,1818.0
966,6,6,6.0,6.0,65300.0
967,6,7,7.0,6.0,65300.0
968,6,8,1343.07,447.69,1940.0
969,6,9,1273.22,430.38,1865.0
970,6,10,1295.67,444.23,1925.0
971,6,11,1273.18,442.84,1919.0
972,6,12,1234.46,435.69,1888.0
973,6,13,1195.69,428.3,1856.0
974,6,14,1247.65,453.69,1966.0
975,6,15,1224.37,452.07,1959.0
976,6,16,1175.38,440.76,1910.0
977,6,17,1147.32,437.07,1894.0
978,6,18,1149.98,445.15,1929.0
979,6,19,1123.8,442.15,1916.0
980,6,20,1118.65,447.46,1939.0
981,6,21,1020.58,415.15,1799.0
982,6,22,1020.57,422.3,1830.0
983,6,23,1059.43,446.07,1933.0
984,6,24,1034.92,443.53,1922.0
985,6,25,1031.77,450.23,1951.0
986,6,26,1003.15,445.84,1932.0
987,6,27,950.43,430.38,1865.0
988,6,28,927.5,428.07,1855.0
989,6,29,914.07,430.15,1864.0
990,6,30,910.57,437.07,1894.0
991,6,31,862.21,422.3,1830.0
992,6,32,840.92,420.46,1822.0
993,6,33,835.15,426.46,1848.0
994,6,34,817.82,426.69,1849.0
995,6,35,872.3,465.23,2016.0
996,6,36,834.3,455.07,1972.0
997,6,37,768.21,428.76,1858.0
998,6,38,770.53,440.3,1908.0
999,6,39,790.82,462.92,2006.0
1000,6,40,675.38,405.23,1756.0
1001,6,41,710.62,437.3,1895.0
1002,6,42,628.09,396.69,1719.0
1003,6,43,610.85,396.23,1717.0
1004,6,44,655.61,437.07,1894.0
1005,6,45,592.98,406.61,1762.0
1006,6,46,605.46,427.38,1852.0
1007,6,47,577.81,420.23,1821.0
1008,6,48,493.84,370.38,1605.0
1009,6,49,525.5,406.84,1763.0
1010,6,50,519.8,415.84,1802.0
1011,6,51,552.39,457.15,1981.0
1012,6,52,439.92,377.07,1634.0
1013,6,53,421.35,374.53,1623.0
1014,6,54,440.25,406.38,1761.0
1015,6,55,452.4,434.3,1882.0
1016,6,56,446.07,446.07,1933.0
1017,6,57,369.54,385.61,1671.0
1018,6,58,357.28,389.76,1689.0
1019,6,59,360.83,412.38,1787.0
1020,6,60,336.15,403.38,1748.0
1021,6,61,319.71,403.84,1750.0
1022,6,62,289.21,385.61,1671.0
1023,6,63,280.66,396.23,1717.0
1024,6,64,277.07,415.61,1801.0
1025,6,65,269.13,430.61,1866.0
1026,6,66,236.92,406.15,1760.0
1027,6,67,227.87,420.69,1823.0
1028,6,68,195.69,391.38,1696.0
1029,6,69,197.89,431.76,1871.0
1030,6,70,185.19,444.46,1926.0
1031,6,71,147.72,393.92,1707.0
1032,6,72,144.15,432.46,1874.0
1033,6,73,123.44,423.23,1834.0
1034,6,74,104.25,417.0,1807.0
1035,6,75,80.43,386.07,1673.0
1036,6,76,68.03,408.23,1769.0
1037,6,77,52.64,421.15,1825.0
1038,6,78,33.42,401.07,1738.0
1039,6,79,17.05,409.38,1774.0
1040,6,80,0.0,393.92,1707.0
1041,6,81,-16.5,396.23,1717.0
1042,6,82,-32.86,394.38,1709.0
1043,6,83,-52.81,422.53,1831.0
1044,6,84,-64.19,385.15,1669.0
1045,6,85,-81.58,391.61,1697.0
1046,6,86,-111.63,446.53,1935.0
1047,6,87,-121.89,417.92,1811.0
1048,6,88,-129.84,389.53,1688.0
1049,6,89,-153.43,409.15,1773.0
1050,6,90,-175.09,420.23,1821.0
1051,6,91,-177.05,386.3,1674.0
1052,6,92,-204.23,408.46,1770.0
1053,6,93,-220.25,406.61,1762.0
1054,6,94,-226.96,389.07,1686.0
1055,6,95,-251.82,402.92,1746.0
1056,6,96,-262.76,394.15,1708.0
1057,6,97,-305.5,431.3,1869.0
1058,6,98,-301.84,402.46,1744.0
1059,6,99,-333.41,421.15,1825.0
1060,6,100,-358.46,430.15,1864.0
1061,6,101,-378.2,432.23,1873.0
1062,6,102,-424.76,463.38,2008.0
1063,6,103,-370.87,387.0,1677.0
1064,6,104,-408.69,408.69,1771.0
1065,6,105,-419.71,402.92,1746.0
1066,6,106,-447.5,413.07,1790.0
1067,6,107,-464.19,412.61,1788.0
1068,6,108,-536.84,460.15,1994.0
1069,6,109,-543.75,450.0,1950.0
1070,6,110,-562.5,450.0,1950.0
1071,6,111,-577.37,447.0,1937.0
1072,6,112,-626.15,469.61,2035.0
1073,6,113,-604.47,439.61,1905.0
1074,6,114,-666.92,470.76,2040.0
1075,6,115,-645.81,442.84,1919.0
1076,6,116,-673.61,449.07,1946.0
1077,6,117,-645.36,418.61,1814.0
1078,6,118,-677.78,428.07,1855.0
1079,6,119,-720.0,443.07,1920.0
1080,6,120,-691.92,415.15,1799.0
1081,6,121,-762.04,446.07,1933.0
1082,6,122,-779.01,445.15,1929.0
1083,6,123,-788.88,440.3,1908.0
1084,6,124,-810.61,442.15,1916.0
1085,6,125,-826.44,440.76,1910.0
1086,6,126,-877.09,457.61,1983.0
1087,6,127,-911.52,465.46,2017.0
1088,6,128,-926.76,463.38,2008.0
1089,6,129,-869.27,425.76,1845.0
1090,6,130,-906.73,435.23,1886.0
1091,6,131,-891.02,419.3,1817.0
1092,6,132,-940.5,434.07,1881.0
1093,6,133,-955.01,432.46,1874.0
1094,6,134,-972.0,432.0,1872.0
1095,6,135,-992.11,432.92,1876.0
1096,6,136,-1041.92,446.53,1935.0
1097,6,137,-1056.14,444.69,1927.0
1098,6,138,-1095.3,453.23,1964.0
1099,6,139,-1017.18,413.76,1793.0
1100,6,140,-1172.88,469.15,2033.0
1101,6,141,-1121.46,441.23,1912.0
1102,6,142,-1172.03,453.69,1966.0
1103,6,143,-1175.19,447.69,1940.0
1104,6,144,-1177.84,441.69,1914.0
1105,6,145,-1168.75,431.53,1870.0
1106,6,146,-1118.19,406.61,1762.0
1107,6,147,-1206.0,432.0,1872.0
1108,6,148,-1247.53,440.3,1908.0
1109,6,149,-1305.69,454.15,1968.0
1110,6,150,-1285.57,440.76,1910.0
1111,6,151,-1179.0,398.53,1727.0
1112,6,152,-1300.15,433.38,1878.0
1113,6,153,-1210.81,398.07,1725.0
1114,6,154,-1378.25,447.0,1937.0
1115,6,155,-1415.62,453.0,1963.0
1116,6,156,-1476.15,466.15,2020.0
1117,6,157,-1329.73,414.46,1796.0
1118,6,158,-1383.75,425.76,1845.0
1119,6,159,-1357.43,412.38,1787.0
1120,7,0,1455.38,418.42,1892.0
1121,7,1,1453.9,423.28,1914.0
1122,7,2,1416.75,417.75,1889.0
1123,7,3,3.0,7.0,65300.0
1124,7,4,1311.0,396.75,1794.0
1125,7,5,5.0,7.0,65300.0
1126,7,6,6.0,7.0,65300.0
1127,7,7,7.0,7.0,65300.0
1128,7,8,1253.76,400.5,1811.0
1129,7,9,1184.47,383.7,1735.0
1130,7,10,1264.71,415.54,1879.0
1131,7,11,1300.38,433.46,1960.0
1132,7,12,1266.5,428.37,1937.0
1133,7,13,1232.41,423.06,1913.0
1134,7,14,1240.03,432.13,1954.0
1135,7,15,1191.87,421.74,1907.0
1136,7,16,1191.38,428.15,1936.0
1137,7,17,1171.55,427.71,1934.0
1138,7,18,1152.36,427.49,1933.0
1139,7,19,1065.74,401.83,1817.0
1140,7,20,1046.53,401.17,1814.0
1141,7,21,1005.26,391.88,1772.0
1142,7,22,1089.17,431.91,1953.0
1143,7,23,1063.81,429.25,1941.0
1144,7,24,1045.15,429.25,1941.0
1145,7,25,978.36,409.13,1850.0
1146,7,26,965.25,411.12,1859.0
1147,7,27,27.0,7.0,65300.0
1148,7,28,991.5,438.54,1983.0
1149,7,29,865.52,390.33,1765.0
1150,7,30,902.88,415.32,1878.0
1151,7,31,926.75,435.0,1967.0
1152,7,32,856.15,410.24,1855.0
1153,7,33,869.95,425.72,1925.0
1154,7,34,826.67,413.33,1869.0
1155,7,35,858.89,438.99,1985.0
1156,7,36,830.92,434.34,1964.0
1157,7,37,822.78,440.09,1990.0
1158,7,38,753.57,412.67,1866.0
1159,7,39,799.89,448.72,2029.0
1160,7,40,746.53,429.25,1941.0
1161,7,41,646.5,381.26,1724.0
1162,7,42,628.82,380.6,1721.0
1163,7,43,618.68,384.58,1739.0
1164,7,44,662.53,423.28,1914.0
1165,7,45,546.53,359.15,1624.0
1166,7,46,536.48,362.91,1641.0
1167,7,47,584.79,407.58,1843.0
1168,7,48,586.15,421.29,1905.0
1169,7,49,509.11,377.73,1708.0
1170,7,50,511.44,392.1,1773.0
1171,7,51,484.63,384.36,1738.0
1172,7,52,498.34,409.35,1851.0
1173,7,53,474.31,404.04,1827.0
1174,7,54,497.0,439.65,1988.0
1175,7,55,434.37,399.62,1807.0
1176,7,56,407.76,390.77,1767.0
1177,7,57,401.61,401.61,1816.0
1178,7,58,381.61,398.96,1804.0
1179,7,59,322.87,353.62,1599.0
1180,7,60,338.46,389.23,1760.0
1181,7,61,320.62,388.12,1755.0
1182,7,62,303.23,387.46,1752.0
1183,7,63,295.21,399.4,1806.0
1184,7,64,294.92,423.95,1917.0
1185,7,65,270.72,415.1,1877.0
1186,7,66,247.82,407.14,1841.0
1187,7,67,229.12,405.37,1833.0
1188,7,68,197.19,377.95,1709.0
1189,7,69,197.89,413.77,1871.0
1190,7,70,160.67,369.54,1671.0
1191,7,71,140.45,358.93,1623.0
1192,7,72,140.3,403.38,1824.0
1193,7,73,112.06,368.22,1665.0
1194,7,74,107.76,413.11,1868.0
1195,7,75,82.4,379.05,1714.0
1196,7,76,71.26,409.79,1853.0
1197,7,77,51.77,396.97,1795.0
1198,7,78,35.3,406.03,1836.0
1199,7,79,16.46,378.61,1712.0
1200,7,80,0.0,406.92,1840.0
1201,7,81,-17.87,411.12,1859.0
1202,7,82,-36.5,419.75,1898.0
1203,7,83,-54.72,419.52,1897.0
1204,7,84,-67.3,387.01,1750.0
1205,7,85,-84.23,387.46,1752.0
1206,7,86,-97.78,374.85,1695.0
1207,7,87,-110.04,361.58,1635.0
1208,7,88,-128.84,370.43,1675.0
1209,7,89,-140.71,359.59,1626.0
1210,7,90,-184.8,425.05,1922.0
1211,7,91,-178.75,373.75,1690.0
1212,7,92,-206.3,395.42,1788.0
1213,7,93,-198.25,350.75,1586.0
1214,7,94,-244.19,401.17,1814.0
1215,7,95,-237.69,364.46,1648.0
1216,7,96,-273.53,393.21,1778.0
1217,7,97,-294.23,398.07,1800.0
1218,7,98,-316.38,404.26,1828.0
1219,7,99,-317.51,384.36,1738.0
1220,7,100,-366.15,421.07,1904.0
1221,7,101,-374.76,410.46,1856.0
1222,7,102,-384.78,402.27,1819.0
1223,7,103,-377.28,377.28,1706.0
1224,7,104,-403.61,386.79,1749.0
1225,7,105,-465.86,428.59,1938.0
1226,7,106,-444.0,392.76,1776.0
1227,7,107,-498.2,424.39,1919.0
1228,7,108,-512.34,420.85,1903.0
1229,7,109,-508.05,402.94,1822.0
1230,7,110,-561.63,430.58,1947.0
1231,7,111,-565.15,419.3,1896.0
1232,7,112,-593.84,426.82,1930.0
1233,7,113,-600.66,418.64,1893.0
1234,7,114,-633.25,428.37,1937.0
1235,7,115,-643.46,422.84,1912.0
1236,7,116,-641.76,410.01,1854.0
1237,7,117,-674.89,419.52,1897.0
1238,7,118,-649.28,392.99,1777.0
1239,7,119,-698.25,411.78,1862.0
1240,7,120,-772.69,444.29,2009.0
1241,7,121,-765.2,429.25,1941.0
1242,7,122,-783.86,429.25,1941.0
1243,7,123,-838.91,448.72,2029.0
1244,7,124,-817.38,427.26,1932.0
1245,7,125,-820.38,419.3,1896.0
1246,7,126,-839.5,419.75,1898.0
1247,7,127,-863.62,422.62,1911.0
1248,7,128,-870.0,416.87,1885.0
1249,7,129,-876.81,411.56,1861.0
1250,7,130,-883.17,406.25,1837.0
1251,7,131,-922.9,416.21,1882.0
1252,7,132,-1011.0,447.17,2022.0
1253,7,133,-944.31,409.79,1853.0
1254,7,134,-945.51,402.72,1821.0
1255,7,135,-1069.32,447.17,2022.0
1256,7,136,-980.53,402.72,1821.0
1257,7,137,-1049.56,423.5,1915.0
1258,7,138,-1098.09,435.45,1969.0
1259,7,139,-1031.36,402.05,1818.0
1260,7,140,-1126.15,431.69,1952.0
1261,7,141,-1133.19,427.26,1932.0
1262,7,142,-1167.86,433.24,1959.0
1263,7,143,-1178.82,430.36,1946.0
1264,7,144,-1183.38,425.27,1923.0
1265,7,145,-1160.0,410.46,1856.0
1266,7,146,-1266.69,441.42,1996.0
1267,7,147,-1234.99,423.95,1917.0
1268,7,148,-1258.65,425.72,1925.0
1269,7,149,-1267.21,422.4,1910.0
1270,7,150,-1257.98,413.33,1869.0
1271,7,151,-1304.62,422.62,1911.0
1272,7,152,-1280.07,408.91,1849.0
1273,7,153,-1453.68,458.0,2071.0
1274,7,154,-1378.96,428.59,1938.0
1275,7,155,-1368.75,419.75,1898.0
1276,7,156,-1336.57,404.49,1829.0
1277,7,157,-1431.16,427.49,1933.0
1278,7,158,-1419.0,418.42,1892.0
1279,7,159,-1529.86,445.4,2014.0
1280,8,0,1445.38,397.48,1879.0
1281,8,1,1422.75,396.21,1873.0
1282,8,2,1398.75,394.51,1865.0
1283,8,3,1353.42,386.69,1828.0
1284,8,4,1351.19,391.13,1849.0
1285,8,5,1394.71,409.11,1934.0
1286,8,6,6.0,8.0,65300.0
1287,8,7,7.0,8.0,65300.0
1288,8,8,1373.53,419.69,1984.0
1289,8,9,1262.29,391.13,1849.0
1290,8,10,1178.55,370.4,1751.0
1291,8,11,1255.93,400.44,1893.0
1292,8,12,1281.53,414.61,1960.0
1293,8,13,1265.26,415.46,1964.0
1294,8,14,1211.48,403.82,1909.0
1295,8,15,1182.5,400.23,1892.0
1296,8,16,1209.23,415.67,1965.0
1297,8,17,1217.59,425.19,2010.0
1298,8,18,1141.63,405.09,1915.0
1299,8,19,1167.21,420.96,1990.0
1300,8,20,1114.03,408.48,1931.0
1301,8,21,1074.48,400.65,1894.0
1302,8,22,1015.55,385.21,1821.0
1303,8,23,957.49,369.55,1747.0
1304,8,24,1060.76,416.73,1970.0
1305,8,25,25.0,8.0,65300.0
1306,8,26,26.0,8.0,65300.0
1307,8,27,926.99,384.78,1819.0
1308,8,28,996.5,421.59,1993.0
1309,8,29,910.15,392.61,1856.0
1310,8,30,910.57,400.65,1894.0
1311,8,31,897.07,402.76,1904.0
1312,8,32,933.69,427.94,2023.0
1313,8,33,842.38,394.3,1864.0
1314,8,34,853.65,408.26,1930.0
1315,8,35,838.55,409.96,1938.0
1316,8,36,814.84,407.42,1926.0
1317,8,37,829.4,424.34,2006.0
1318,8,38,782.65,409.96,1938.0
1319,8,39,734.45,394.09,1863.0
1320,8,40,716.53,394.09,1863.0
1321,8,41,671.25,378.65,1790.0
1322,8,42,693.5,401.5,1898.0
1323,8,43,613.34,364.69,1724.0
1324,8,44,632.42,386.48,1827.0
1325,8,45,610.81,383.94,1815.0
1326,8,46,551.51,356.86,1687.0
1327,8,47,563.85,375.9,1777.0
1328,8,48,549.84,378.01,1787.0
1329,8,49,518.95,368.28,1741.0
1330,8,50,517.5,379.5,1794.0
1331,8,51,493.0,374.0,1768.0
1332,8,52,474.38,372.73,1762.0
1333,8,53,493.26,401.92,1900.0
1334,8,54,465.25,393.67,1861.0
1335,8,55,401.92,353.69,1672.0
1336,8,56,408.46,374.42,1770.0
1337,8,57,391.88,374.84,1772.0
1338,8,58,382.03,382.03,1806.0
1339,8,59,341.65,357.92,1692.0
1340,8,60,321.73,353.9,1673.0
1341,8,61,329.94,382.03,1806.0
1342,8,62,290.42,354.96,1678.0
1343,8,63,301.75,390.5,1846.0
1344,8,64,258.92,356.01,1683.0
1345,8,65,265.09,388.8,1838.0
1346,8,66,245.8,386.26,1826.0
1347,8,67,213.25,360.88,1706.0
1348,8,68,189.92,348.19,1646.0
1349,8,69,190.17,380.34,1798.0
1350,8,70,175.96,387.11,1830.0
1351,8,71,157.24,384.36,1817.0
1352,8,72,141.76,389.86,1843.0
1353,8,73,112.53,353.69,1672.0
1354,8,74,108.51,397.9,1881.0
1355,8,75,88.55,389.65,1842.0
1356,8,76,65.96,362.78,1715.0
1357,8,77,49.26,361.3,1708.0
1358,8,78,32.84,361.3,1708.0
1359,8,79,17.46,384.15,1816.0
1360,8,80,0.0,378.86,1791.0
1361,8,81,-17.52,385.63,1823.0
1362,8,82,-34.5,379.5,1794.0
1363,8,83,-50.39,369.55,1747.0
1364,8,84,-67.53,371.46,1756.0
1365,8,85,-90.14,396.63,1875.0
1366,8,86,-111.51,408.9,1933.0
1367,8,87,-130.03,408.69,1932.0
1368,8,88,-140.23,385.63,1823.0
1369,8,89,-161.82,395.57,1870.0
1370,8,90,-175.0,385.0,1820.0
1371,8,91,-195.25,390.5,1846.0
1372,8,92,-196.03,359.4,1699.0
1373,8,93,-213.12,360.67,1705.0
1374,8,94,-241.63,379.71,1795.0
1375,8,95,-234.8,344.38,1628.0
1376,8,96,-279.53,384.36,1817.0
1377,8,97,-311.23,402.76,1904.0
1378,8,98,-308.07,376.53,1780.0
1379,8,99,-341.63,395.57,1870.0
1380,8,100,-354.61,390.07,1844.0
1381,8,101,-321.05,336.34,1590.0
1382,8,102,-361.3,361.3,1708.0
1383,8,103,-389.67,372.73,1762.0
1384,8,104,-402.0,368.5,1742.0
1385,8,105,-468.5,412.28,1949.0
1386,8,106,-442.0,374.0,1768.0
1387,8,107,-428.36,349.03,1650.0
1388,8,108,-517.73,406.78,1923.0
1389,8,109,-547.09,415.03,1962.0
1390,8,110,-549.23,402.76,1904.0
